item_id	name	classname	invgfx
82224	被封印的歷史書8章袋	0	3232
82234	可疑的箱子	0	3944
82235	大黑長者的箱子	0	3944
82236	龍之蛋	0	1543
82237	龍之血	wand.Create_Monster_Magic_Wand	5782
82238	傑羅斯的靈魂	wand.Create_Monster_Magic_Wand	6134
82239	傑羅斯的袋子	0	2089
82240	金幣袋子	0	4936
82241	魔法卷軸 (聖結界)	0	6103
82500	炸彈	0	592
82501	魔力的線	0	1807
82502	魔力之核	0	1706
82503	訓練所鑰匙	0	59
82504	龍門憑證	0	4042
83000	貝利	0	6000
83001	高彈力釣竿	FishingPole	5690
83002	營養釣餌	0	4958
83003	小熊娃娃	0	2435
83005	待設定	0	3293
83006	待設定	0	5724
83007	待設定	0	3298
83008	待設定	0	5723
83009	待設定	0	5676
83010	待設定	0	5726
83011	待設定	0	5667
83015	小丑魚	0	5699
83016	藍色小丑魚	0	5700
83017	鸚鵡小丑魚	0	5698
83018	黃金箱	0	3562
83019	黃金長靴	0	4181
83020	濕濕的釣魚背包	0	5783
83021	待設定	0	5725
83022	黃金貝利	0	6530
83025	黃金魚骨頭	0	6527
83026	銀斧頭	0	6525
83027	金斧頭	0	6523
83028	黃金魚	0	6083
83029	妲蒂斯的遺物	0	2439
83055	巴風特雕像	0	6858
84001	傲慢之塔移動卷軸(1F)	teleport.SOR_UserSet	5487
84002	傲慢之塔移動卷軸(2F)	0	6719
84003	傲慢之塔移動卷軸(3F)	0	6720
84004	傲慢之塔移動卷軸(4F)	0	6721
84005	傲慢之塔移動卷軸(5F)	0	6722
84006	傲慢之塔移動卷軸(6F)	0	6723
84007	傲慢之塔移動卷軸(7F)	0	6724
84008	傲慢之塔移動卷軸(8F)	0	6725
84009	傲慢之塔移動卷軸(9F)	0	6726
84010	傲慢之塔移動卷軸(10F)	0	6727
84011	傲慢之塔移動卷軸(RF)	0	6727
84021	封印的傲慢之塔1F傳送符	0	5456
84022	封印的傲慢之塔2F傳送符	0	6700
84023	封印的傲慢之塔3F傳送符	0	6701
84024	封印的傲慢之塔4F傳送符	0	6702
84025	封印的傲慢之塔5F傳送符	0	6703
84026	封印的傲慢之塔6F傳送符	0	6704
84027	封印的傲慢之塔7F傳送符	0	6705
84028	封印的傲慢之塔8F傳送符	0	6706
84029	封印的傲慢之塔9F傳送符	0	6707
84030	封印的傲慢之塔10F傳送符	0	6708
84031	傲慢之塔移動傳送符(16F)	teleport.TOI_TeleportAmulet	5466
84032	傲慢之塔移動傳送符(26F)	teleport.TOI_TeleportAmulet	6710
84033	傲慢之塔移動傳送符(36F)	teleport.TOI_TeleportAmulet	6711
84034	傲慢之塔移動傳送符(46F)	teleport.TOI_TeleportAmulet	6712
84035	傲慢之塔移動傳送符(56F)	teleport.TOI_TeleportAmulet	6713
84036	傲慢之塔移動傳送符(66F)	teleport.TOI_TeleportAmulet	5467
84037	傲慢之塔移動傳送符(76F)	teleport.TOI_TeleportAmulet	6714
84038	傲慢之塔移動傳送符(86F)	teleport.TOI_TeleportAmulet	6715
84039	傲慢之塔移動傳送符(96F)	teleport.TOI_TeleportAmulet	6716
84040	傲慢之塔移動傳送符(6F)	teleport.TOI_TeleportAmulet	6717
84041	傲慢之塔移動傳送符(1F)	teleport.TOI_TeleportAmulet	6742
84042	封印的傲慢之塔傳送符(1F)	0	6743
84043	傲慢之塔支配傳送符(3F)	0	6744
84044	傲慢之塔支配傳送符(4F)	0	6745
84045	傲慢之塔支配傳送符(5F)	0	6746
84046	傲慢之塔支配傳送符(6F)	0	6747
84047	傲慢之塔支配傳送符(7F)	0	6748
84048	傲慢之塔支配傳送符(8F)	0	6749
84049	傲慢之塔支配傳送符(9F)	0	6750
84050	傲慢之塔支配傳送符(10F)	0	6751
84051	混亂的傲慢之塔傳送符(11F)	0	5456
84052	混亂的傲慢之塔傳送符(21F)	0	6700
84053	混亂的傲慢之塔傳送符(31F)	0	6701
84054	混亂的傲慢之塔傳送符(41F)	0	6702
84055	混亂的傲慢之塔傳送符(51F)	0	6703
84056	混亂的傲慢之塔傳送符(61F)	0	6704
84057	混亂的傲慢之塔傳送符(71F)	0	6705
84058	混亂的傲慢之塔傳送符(81F)	0	6706
84059	混亂的傲慢之塔傳送符(91F)	0	6707
84060	混亂的傲慢之塔傳送符(1F)	0	6708
84061	異變的傲慢之塔傳送符(11F)	0	5456
84062	異變的傲慢之塔傳送符(21F)	0	6700
84063	異變的傲慢之塔傳送符(31F)	0	6701
84064	異變的傲慢之塔傳送符(41F)	0	6702
84065	異變的傲慢之塔傳送符(51F)	0	6703
84066	異變的傲慢之塔傳送符(61F)	0	6704
84067	異變的傲慢之塔傳送符(71F)	0	6705
84068	異變的傲慢之塔傳送符(81F)	0	6706
84069	異變的傲慢之塔傳送符(91F)	0	6707
84070	異變的傲慢之塔傳送符(1F)	0	6708
84071	幻象的傲慢之塔移動傳送符	0	6709
84072	純白的萬能藥	0	4110
84073	淋血的繃帶	0	6736
84074	黑豹的皮	0	1180
84075	黑豹的牙	0	1308
84076	烏格奴斯斷掉的矛	0	6729
84077	地靈的黑色米索莉箭	0	6668
84078	水靈的黑色米索莉箭	0	6666
84079	風靈的黑色米索莉箭	0	6672
84080	火靈的黑色米索莉箭	0	6674
84081	待設定	0	6262
84082	待設定	0	6264
84083	待設定	0	6266
84084	待設定	0	6268
84085	待設定	0	6270
85000	封印著妖怪的魂	0	5514
85001	有惡靈寄宿的丸子	0	5516
85002	神聖的丸子 (5分)	0	4189
85003	神聖的丸子 (30分)	0	4679
85004	沙金	0	2439
85005	金條	0	1421
85006	老舊的茶杯	0	1943
85007	巨型骷髏的妖魂	0	5801
85008	異界之箱	0	5899
85009	牛鬼之箱	0	5901
85010	巨型骷髏之箱	0	5897
85011	日輪冠冕寶盒	0	3539
85012	變身卷軸：大名	shop.PolyUserSet 11062 1800	143
85013	變身卷軸：武士	shop.PolyUserSet 11065 1800	143
85014	變身卷軸：姬武者	shop.PolyUserSet 11068 1800	143
85015	變身卷軸：陰陽師	shop.PolyUserSet 10248 1800	143
85016	變身卷軸：忍者	shop.PolyUserSet 10309 1800	143
85017	陣營對決獎勵寶箱	0	7492
86001	奇幻魔珠A	0	2594
86002	奇幻魔珠B	0	2594
86003	羊男的硬幣	0	6833
86004	羊男的寶箱	0	5792
86005	妲蒂斯進化憑證	0	2463
86006	守護進化憑證	0	1042
86007	圓月寶珠	0	4679
86100	未鑑定的命運長靴	0	323
86101	未鑑定的傳奇長靴	0	323
86102	未鑑定的史詩長靴	0	323
86103	未鑑定的女神長靴	0	1247
86104	未鑑定的女神祝福長靴	0	1247
86105	女神祝福卷軸	0	5975
86106	魔法骰子(1點)	extra.ItemUse	1216
86107	魔法骰子(2點)	extra.ItemUse	1216
86108	魔法骰子(3點)	extra.ItemUse	1216
86109	魔法骰子(4點)	extra.ItemUse	1216
86110	魔法骰子(5點)	extra.ItemUse	1216
86111	魔法骰子(6點)	extra.ItemUse	1216
86112	能力倍增藥水	0	3753
86113	血魔倍增藥水	0	3749
86114	戰鬥特化藥水	power.Potion	3750
86115	四屬抗性藥水	0	3751
86116	六耐抗性藥水	0	3752
86117	高級能力倍增藥水	0	3753
86118	高級血魔倍增藥水	0	3749
86119	高級戰鬥特化藥水	power.Potion	3750
86120	高級四屬抗性藥水	0	3751
86121	高級六耐抗性藥水	0	3752
86122	強化藥水組合包	0	4049
86123	高級強化藥水組合包	0	4045
86124	精靈的祝賀禮物(王族Lv.15)	0	2092
86125	精靈的祝賀禮物(王族Lv.30)	0	2092
86126	精靈的祝賀禮物(王族Lv.52)	0	2092
86127	精靈的祝賀禮物(騎士Lv.15)	0	2092
86128	精靈的祝賀禮物(騎士Lv.30)	0	2092
86129	精靈的祝賀禮物(騎士Lv.52)	0	2092
86130	精靈的祝賀禮物(妖精Lv.10)	0	2092
86131	精靈的祝賀禮物(妖精Lv.40)	0	2092
86132	精靈的祝賀禮物(妖精Lv.52)	0	2092
86133	精靈的祝賀禮物(法師Lv.20)	0	2092
86134	精靈的祝賀禮物(法師Lv.25)	0	2092
86135	精靈的祝賀禮物(法師Lv.52)	0	2092
86136	精靈的祝賀禮物(黑暗妖精Lv.15)	0	2092
86137	精靈的祝賀禮物(黑暗妖精Lv.30)	0	2092
86138	精靈的祝賀禮物(黑暗妖精Lv.45)	0	2092
86139	精靈的祝賀禮物(黑暗妖精Lv.52)	0	2092
86140	精靈的祝賀禮物(龍騎士Lv.15)	0	2092
86141	精靈的祝賀禮物(龍騎士Lv.30)	0	2092
86142	精靈的祝賀禮物(龍騎士Lv.52)	0	2092
86143	精靈的祝賀禮物(幻術師Lv.10)	0	2092
86144	精靈的祝賀禮物(幻術師Lv.30)	0	2092
86145	精靈的祝賀禮物(幻術師Lv.52)	0	2092
86146	精靈的祝賀禮物(戰士Lv.15)	0	2092
86147	精靈的祝賀禮物(戰士Lv.30)	0	2092
86148	精靈的祝賀禮物(戰士Lv.45)	0	2092
86149	精靈的祝賀禮物(戰士Lv.52)	0	2092
86150	高級變身卷軸(闇黑死亡騎士)	shop.PolyUserSet 11614 1800	2975
86154	高級變身卷軸(真死亡騎士)	shop.PolyUserSet 12681 1800	2975
86158	稀有變身卷軸(依詩蒂)	shop.PolyUserSet 12286 1800	2974
86159	稀有變身卷軸(喬)	shop.PolyUserSet 12295 1800	2974
86160	稀有變身卷軸(絲莉安)	shop.PolyUserSet 12314 1800	2974
86161	英雄變身卷軸(真英雄)	0	4100
86162	傳說變身卷軸(屠龍者)	shop.PolyUserSet 14491 1800	4102
86163	高級變身卷軸(永久型)	0	3620
86164	稀有變身卷軸(永久型)	0	3620
86165	英雄變身卷軸(永久型)	0	3620
86166	傳說變身卷軸(永久型)	0	3620
86167	特殊變身卷軸	0	4102
86168	特殊變身卷軸(永久型)	0	3620
86181	10%武器魔法水晶(衝暈)	0	3474
86182	10%武器魔法水晶(魔封)	0	3476
86183	10%武器魔法水晶(藥霜)	0	3477
86184	10%武器魔法水晶(污水)	0	3479
86185	10%武器魔法水晶(木乃伊)	0	3480
86186	10%武器魔法水晶(變形)	0	3482
86187	10%武器魔法水晶(吞噬)	0	3483
86188	10%武器魔法水晶(憤怒)	0	3486
86189	100%武器魔法水晶(衝暈)	0	3474
86190	100%武器魔法水晶(魔封)	0	3476
86191	100%武器魔法水晶(藥霜)	0	3477
86192	100%武器魔法水晶(污水)	0	3479
86193	100%武器魔法水晶(木乃伊)	0	3480
86194	100%武器魔法水晶(變形)	0	3482
86195	100%武器魔法水晶(吞噬)	0	3483
86196	100%武器魔法水晶(憤怒)	0	3486
86197	武器附魔石(力量)	0	6963
86198	武器附魔石(敏捷)	0	6963
86199	武器附魔石(智力)	0	6963
86200	手套附魔石(近距離攻擊)	0	6965
86201	手套附魔石(遠距離攻擊)	0	6965
86202	手套附魔石(魔攻)	0	6965
86203	頭盔附魔石(近距離命中)	0	6967
86204	頭盔附魔石(遠距離命中)	0	6967
86205	頭盔附魔石(魔法命中)	0	6967
86206	盔甲附魔石(防禦)	0	6969
86207	盔甲附魔石(抗魔)	0	6969
86208	斗篷附魔石(支撐耐性)	0	6971
86209	斗篷附魔石(昏迷耐性)	0	6971
86210	斗篷附魔石(石化耐性)	0	6971
86211	斗篷附魔石(睡眠耐性)	0	6971
86212	斗篷附魔石(寒冰耐性)	0	6971
86213	斗篷附魔石(暗黑耐性)	0	6971
86214	靴子附魔石(體力)	0	6973
86215	靴子附魔石(魔力)	0	6973
86216	消除武器強化能力卷軸	0	6053
86217	消除盔甲強化能力卷軸	0	6053
86218	武器隨機洗煉卷軸	0	6064
86219	盔甲隨機洗煉卷軸	0	6064
86220	[力量]武器強化卷軸	0	6062
86221	[敏捷]武器強化卷軸	0	6062
86222	[智力]武器強化卷軸	0	6062
86223	[體質]武器強化卷軸	0	6062
86224	[精神]武器強化卷軸	0	6062
86225	[魅力]武器強化卷軸	0	6062
86226	[近距攻擊]武器強化卷軸	0	6062
86227	[遠距攻擊]武器強化卷軸	0	6062
86228	[近距命中]武器強化卷軸	0	6062
86229	[遠距命中]武器強化卷軸	0	6062
86230	[魔攻]武器強化卷軸	0	6062
86231	[pvp攻擊]武器強化卷軸	0	6062
86232	[血量]防具強化卷軸	0	6051
86233	[魔量]防具強化卷軸	0	6051
86234	[回血]防具強化卷軸	0	6051
86235	[回魔]防具強化卷軸	0	6051
86236	[防禦]防具強化卷軸	0	6051
86237	[抗魔]防具強化卷軸	0	6051
86238	[pvp減免]防具強化卷軸	0	6051
86239	能力強化卡(60分)	0	6620
86240	血魔強化卡(60分)	0	6620
86241	攻擊強化卡(60分)	0	6620
86242	防禦強化卡(60分)	0	6620
86243	四屬強化卡(60分)	0	6620
86244	六耐強化卡(60分)	0	6620
86245	經驗強化卡(60分)	0	5648
86246	防噴經驗卡(60分)	0	4910
86247	防噴道具卡(60分)	0	4910
86248	防噴技能卡(60分)	0	4910
86249	潘朵拉的 精靈圖樣	0	5181
86250	潘朵拉的 石化圖樣	0	5179
86251	潘朵拉的 昏迷圖樣	0	5180
86252	潘朵拉的 支撐圖樣	0	5183
86253	潘朵拉的 恢復圖樣	0	5184
86254	潘朵拉的 鋼鐵圖樣	0	5176
86255	潘朵拉的 滅魔圖樣	0	5178
86256	潘朵拉的 體力圖樣	0	5182
86257	潘朵拉的 魔力圖樣	0	5177
140006	創造怪物魔杖	wand.Create_Monster_Magic_Wand	117
140008	變形魔杖	wand.Poly_Magic_Wand	116
140010	治癒藥水	hp.UserAddHp 15 25 189	80
140011	強力治癒藥水	hp.UserAddHp 30 50 194	78
140012	終極治癒藥水	hp.UserAddHp 60 80 197	81
140013	受祝福 自我加速藥水	brave.StatusHaste 350 191	77
140014	受祝福的 勇敢藥水	brave.StatusBrave 350 751	79
140015	加速魔力回復藥水	mp.UserMprBlue 600 190	75
140016	慎重藥水	brave.StatusWisdomPotion	1529
140018	受祝福 強化 自我加速藥水	brave.StatusHaste 2100 191	621
140061	檸檬	food 1	63
140062	香蕉	food 1	127
140065	情人禮物(糖果)	food 1	936
140068	精靈餅乾	brave.StatusElfBrave 700 751	130
140069	橘子	food 1	71
140072	烤薄餅	food 1	125
140074	[受祝福]對盔甲施法的卷軸	reel.ScrollEnchantArmor	467
140087	[受祝福]對武器施法的卷軸	reel.ScrollEnchantWeapon	468
140088	變形卷軸	0	472
140089	復活卷軸	Scroll_Resurrection	471
140100	[受祝福]瞬間移動卷軸	teleport.Scroll_Move	473
140119	解除咀咒的卷軸	Scroll_CurseRemoval	470
140329	受祝福 原住民圖騰	Scroll_CurseRemoval	1763
140506	安特的水果	hp.UserAddHp 35 55 197	126
180100	卡立普最高級袋子(高品質 鑽石)	0	958
180101	卡立普最高級袋子(高品質 綠寶石)	0	958
180102	卡立普最高級袋子(高品質 紅寶石)	0	958
180103	卡立普最高級袋子(高品質 藍寶石)	0	958
240010	治癒藥水	hp.UserAddHp 5 15 189	80
240074	[受詛咒]對盔甲施法的卷軸	reel.ScrollEnchantArmor	467
240087	[受詛咒]對武器施法的卷軸	reel.ScrollEnchantWeapon	468
240100	[受詛咒]瞬間移動卷軸	teleport.Scroll_Move	473
70717	魔法卷軸 (覺醒：法利昂)	0	863
70718	魔法卷軸 (致命身軀)	0	863
70719	魔法卷軸 (奪命之雷)	0	863
240102	任務區傳送符石	teleport.SOR_UserSet true	2979
240103	快速操作功能	0	4042
240104	經驗藥水20%	power.Potion	3745
240105	經驗藥水50%	power.Potion	3745
240106	經驗藥水100%	power.Potion	3745
240107	經驗藥水150%	power.Potion	3745
240108	150%神力藥水	power.Potion	2643
240109	200%神力藥水	power.Potion	2643
240110	250%神力藥水	power.Potion	2643
240111	地監重置卷軸(奇岩/古魯丁)	0	2067
240112	地監重置卷軸(象牙塔)	0	2068
240113	地監重置卷軸(拉斯塔巴德)	0	2069
240114	地監重置卷軸(龍之谷)	0	2070
240115	攻擊擴充藥水	0	5764
240116	減免擴充藥水	0	5766
240117	HP擴充藥水	0	3295
240118	MP擴充藥水	0	3065
240120	究極T恤禮盒	0	3788
240121	潘朵拉璀璨原石	0	2867
240122	潘朵拉璀璨袋子	0	957
240123	耀武神兵強化卷軸	0	3852
240124	耀武神兵寶箱	0	4069
240125	A憑證	0	2553
240126	B憑證	0	2553
240127	樂豆點數	0	1864
240128	沁涼寶箱滿額禮卷	0	138
240129	狂戰臂甲滿額禮卷	0	138
240130	沁涼寶箱	0	3668
240131	兌換憑證	0	1863
240132	特殊斗篷箱子	0	3788
240133	脛甲碎片	0	1428
240134	鋼鐵脛甲製造圖	0	465
240135	力量脛甲製造圖	0	465
240136	敏捷脛甲製造圖	0	465
240137	智力脛甲製造圖	0	465
240138	精神脛甲製造圖	0	465
240139	抗魔法脛甲製造圖	0	465
240140	屬性長靴箱子	0	3788
240141	雪花碎片	0	2183
240183	麥斯特金幣	0	976
240184	麥斯特的紅光耳環優惠組 	0	3942
240185	麥斯特的藍光耳環優惠組	0	3942
240186	麥斯特的紫光耳環優惠組	0	3942
240197	製作憑證	0	4794
240198	破碎的願望	0	1148
240199	古代人的願望	0	3723
240200	傲慢水晶	0	1034
240201	慾望水晶	0	1033
240202	貪婪水晶	0	1006
240203	隱龍之鑰(銀)	0	3561
240204	隱龍之鑰(金)	0	3560
240205	龍耀寶箱(上鎖)	0	5701
240206	龍耀銀寶箱(開鎖)	0	5901
240207	龍耀金寶箱(開鎖)	0	5897
240208	超能回收憑證	0	7341
240209	魔力碎片	0	2867
240210	時空之甕	0	2592
70649	魔法卷軸 (行走加速)	0	863
70650	魔法卷軸 (燃燒鬥志)	0	863
70651	魔法卷軸 (暗黑盲咒)	0	863
240213	火焰的碎片	0	2291
240214	娃娃回收憑證	0	4794
240215	阿魯巴的禮物	0	3913
240217	噹噹噹淨化石	0	7698
240218	[偽]西遊記魔法娃娃箱	0	6944
240219	[真]西遊記魔法娃娃箱	0	7518
240220	西遊召喚經書	0	2502
240221	舊娃娃回收憑證	0	910
240234	地監重置卷軸(奇岩/古魯丁)	0	2067
240235	地監重置卷軸(象牙塔)	0	2068
240236	地監重置卷軸(拉斯塔巴德)	0	2069
240237	地監重置卷軸(龍之谷)	0	2070
240238	祭司娃娃成長藥劑	0	4110
240239	頂級祭司娃娃成長藥劑	0	4110
240241	粉絲讚聲禮盒	0	2898
240242	臉書推廣禮盒	0	2898
240243	拉瘋石1個箱子	0	3286
240244	拉瘋石2個箱子	0	3286
240245	拉瘋石5個箱子	0	3286
240246	拉瘋石	0	2141
240247	永恆之心	0	1015
240248	死亡騎士毀滅脛甲箱子	0	6769
240249	死亡騎士神速脛甲箱子	0	6769
240250	死亡騎士萬魔脛甲箱子	0	6769
240251	待設定	0	467
240252	待設定	0	467
240253	待設定	0	467
240254	待設定	0	5981
240255	待設定	0	3002
240256	真．死亡騎士之心	WATER1	2189
240257	待設定	0	1863
240258	待設定	0	1863
240259	待設定	0	1863
240260	待設定	0	1863
40067	艾草年糕	mp.UserAddMp 10 25 190	1158
240262	艾草年糕	mp.UserAddMp 10 25 190	1158
240263	經驗護符100%(60分)	0	3069
240264	經驗護符100%(60分)	0	3069
240265	Lv.50獎勵禮盒	0	6117
240266	Lv.55獎勵禮盒	0	6117
240267	Lv.60獎勵禮盒	0	6117
240268	Lv.65獎勵禮盒	0	6117
240269	Lv.70獎勵禮盒	0	6117
240270	Lv.75獎勵禮盒	0	6117
240271	Lv.80獎勵禮盒	0	6117
240272	Lv.85獎勵禮盒	0	6117
240273	Lv.90獎勵禮盒	0	6117
240274	待設定	0	1479
240275	待設定	0	1015
240276	待設定	0	706
240277	驚喜釣魚包	0	3638
240278	開服紅包袋	0	604
240279	城戰霸王金寶箱	0	4033
240280	初級包月優惠禮盒	0	3968
240281	中級包月優惠禮盒	0	3969
240282	高級包月優惠禮盒	0	4045
240283	待設定	0	1323
240284	待設定	0	1323
240285	待設定	0	1323
240304	GM傳送符	teleport.SOR_UserSet true	2980
240305	暴風疾走	wand.Storm_Walk	828
240306	村姑造型卡	extra.ItemUse	1345
70641	魔法卷軸 (增幅防禦)	0	863
70640	魔法卷軸 (衝擊之暈)	0	863
70639	魔法卷軸 (冰雪颶風)	0	863
70638	魔法卷軸 (靈魂昇華)	0	863
70637	魔法卷軸 (絕對屏障)	0	863
70636	魔法卷軸 (究極光裂術)	0	863
70635	魔法卷軸 (集體緩速術)	0	863
70634	魔法卷軸 (終極返生術)	0	863
44166	技能保護羽毛	0	2518
240329	待設定	0	4794
240330	待設定	0	4794
240331	待設定	0	4794
240332	待設定	0	4794
240333	待設定	0	4794
240334	待設定	0	4794
240335	待設定	0	4794
240336	待設定	0	4794
240337	待設定	0	4794
240392	古代人的煉金術卷軸	0	1690
240393	古代人的咒術卷軸	0	1693
240394	[受祝福]古代人的煉金術卷軸	0	1690
240395	[受祝福]古代人的咒術卷軸	0	1693
240396	待設定	0	7351
240397	待設定	0	7330
240398	待設定	0	7347
240399	待設定	0	7269
240400	待設定	0	7273
240401	待設定	0	7271
240402	待設定	0	7267
240403	待設定	0	7275
240404	待設定	0	7341
240405	待設定	0	7346
240406	待設定	0	7348
240407	待設定	0	7335
240408	待設定	0	7344
240409	待設定	0	7328
240410	待設定	0	7336
240411	待設定	0	7342
41762	記憶水晶	extra.ItemMemory 1	5195
240964	隱藏的箱子鑰匙	0	3560
240965	隱藏的房間鑰匙	0	3560
240966	隱藏的房間鑰匙袋子	0	1643
240967	屍魂幣	0	3267
240968	屍魂碎片1	0	6539
240969	屍魂碎片2	0	6540
240970	屍魂碎片3	0	6541
240971	屍魂碎片4	0	6542
240972	屍魂碎片5	0	6543
240973	屍魂對武器施法的卷軸	0	1691
240974	屍魂對盔甲施法的卷軸	0	1694
240975	邪念劑的薪資	0	2270
240976	絕望的袋子	0	3263
240977	下層雷擊爆彈	0	6123
240978	下層旋風爆彈	0	6121
240979	下層戰鬥強化卷軸	0	6062
240980	下層防禦強化卷軸	0	6062
240981	下層治癒藥水	hp.UserAddHp 10 20 189	2238
240982	下層強力治癒藥水	hp.UserAddHp 60 80 197	2236
240983	下層魔力藥水	mp.UserAddMp 1 500 190	2604
240984	藍色屍魂水晶	0	6246
240985	封印的屍魂水晶	0	6243
240986	Tam幣	0	6192
240987	惡靈種子	0	1150
240988	夢幻的礦石	0	2476
240989	夢幻的箱子(印章)	0	3668
240990	中央寺院秘密鑰匙	0	2442
240991	中央寺院黃金箱子	0	6117
240992	魔法魔杖(火風暴)	0	6123
240993	魔法魔杖(淨化)	0	6121
240994	羽化的 濃縮終極體力恢復劑	hp.UserAddHp 60 80 197	536
240995	羽化的 勇敢藥水	brave.StatusBrave 300 751	79
240996	羽化的 精靈餅乾	brave.StatusElfBrave 480 751	130
240997	羽化的 惡魔之血	brave.StatusBrave 600 751	1761
240998	羽化的 強化綠色藥水	brave.StatusHaste 1800 191	621
240999	羽化的 兔子的肝	hp.UserAddHp 400 700 189	904
241000	成長的珠子碎片 : 夢幻之島	0	2090
241101	成長的珠子 : 夢幻之島	0	2091
241102	工匠的傳家之寶	0	3668
241103	工匠的秘笈	0	3160
241104	工匠的對武器施法的卷軸碎片	0	2018
241105	工匠的對武器施法的卷軸(+9適用)	0	5761
241106	名人的對武器施法的卷軸(+10適用)	0	5761
241107	達人的對武器施法的卷軸(+11適用)	0	5761
241108	工匠的精靈寶石	0	6971
241109	工匠的技術寶石	0	6965
241110	工匠的恢復寶石	0	6973
241111	工匠的鋼鐵寶石	0	6967
241112	工匠的體力寶石	0	6969
241113	工匠的魔力寶石	0	6963
241114	封印的工匠之魂	0	3928
241115	工匠之魂	0	3926
56084	黑暗精靈水晶(破壞盔甲)	0	4244
81503	魔法書(勇者聯盟)	0	252
81504	\aE精靈水晶(魔力護盾)	0	687
81505	\aE龍騎士的書板(撕裂護甲)	0	7514
81506	\aE記憶水晶(衝突強化)	0	7512
81508	\aE黑暗精靈水晶(暗殺者)	0	4244
81509	\aE黑暗精靈水晶(熾烈鬥志)	0	4244
81510	\aE魔法書(治癒逆行)	0	4266
81511	\aE技術書(絕禦之刃)	0	4225
81512	魔法書(王者霸氣)	0	252
70653	魔法卷軸 (雙重破壞)	0	863
70652	魔法卷軸 (毒性抵抗)	0	863
56016	待設定	0	2509
56017	待設定	0	2509
56018	待設定	0	2509
56019	待設定	0	2509
56020	待設定	0	2509
56021	待設定	0	7351
56022	待設定	0	7351
56023	待設定	0	7351
56024	待設定	0	7351
56025	待設定	0	7351
56026	待設定	0	7350
56027	待設定	0	7350
56028	待設定	0	7350
56029	待設定	0	7350
56030	待設定	0	7350
56031	待設定	0	7082
56032	待設定	0	7082
56033	待設定	0	7082
56034	待設定	0	7082
56035	待設定	0	7082
56036	待設定	0	7076
56037	待設定	0	7076
56038	待設定	0	7076
56039	待設定	0	7076
56040	待設定	0	7076
56041	待設定	0	2509
56046	待設定	0	2509
56047	待設定	0	2509
56057	待設定	0	2994
56058	待設定	0	2994
56059	待設定	0	2994
56060	待設定	0	2994
56061	待設定	0	2994
56062	待設定	0	2994
56063	待設定	0	2994
56064	待設定	0	2994
56065	待設定	0	2994
56066	待設定	0	2994
56067	待設定	0	2994
59158	戒指擴充水晶	0	3276
59179	召喚傭兵魔石(九尾狐)	0	3002
140002	\aH稀有度強化卷軸	0	475
140003	支配者枷鎖的鑰匙	0	138
140004	隱藏的傲慢之塔移動卷軸	0	6718
140005	支配者之塔移動卷軸	0	6718
181000	輔助程式卷	0	7917
181001	LOhu輔助程式卷	0	6987
181002	輔助程式禮盒	0	4069
181003	LOhu輔助程式禮盒	0	4069
80001	漢的袋子	0	1417
241200	修練者的治癒藥水	hp.UserAddHp 10 20 189	80
241201	修練者加速魔力回復藥水	mp.UserMprBlue 600 190	75
241202	修練者的解毒藥水	Disintoxicat_Potion	76
241203	修練者的自我加速藥水	brave.StatusHaste 300 191 127	621
241204	修練者的薄荷	food 1	513
241205	修練者瞬間移動卷軸	teleport.Scroll_Move	473
241206	修練者解除咀咒的卷軸	Scroll_CurseRemoval	470
241207	修練者鑑定卷軸	Appraisal_Reel	475
241208	修練者的磨刀石	Hone	478
241209	修練者的名譽貨幣	brave.StatusBrave 600 6342	1480
241210	修練者的箭	0	7
241211	修練者的巧克力蛋糕	brave.StatusBraveCake 1027	2901
241212	修練者的變形卷軸	sosc.Sosc_Polyitem 1800	472
80002	冷冽的氣息	0	3276
80003	火神之淚	0	5214
80004	次元的碎片	0	6868
80005	底比斯箱子	0	7078
80006	老舊底比斯箱子	0	7075
80007	水珠	0	7076
80008	傳送珠	0	7080
80009	回復珠	0	7082
70646	魔法卷軸 (附加劇毒)	0	863
70645	魔法卷軸 (暗隱術)	0	863
70644	魔法卷軸 (反擊屏障)	0	863
41758	記憶水晶的箱子	0	2267
41761	凱莉紗的記憶水晶	0	5194
70643	魔法卷軸 (堅固防護)	0	863
41759	微小的 記憶水晶	extra.ItemMemory 1	5196
41760	神秘的 記憶水晶	extra.ItemMemory 1	5197
70642	魔法卷軸 (尖刺盔甲)	0	863
80410	待設定	0	5571
80411	待設定	0	5572
80412	待設定	0	5572
80413	待設定	0	922
80414	待設定	0	923
80415	待設定	0	924
80416	待設定	0	925
80417	待設定	0	2440
80418	待設定	0	2443
80419	待設定	0	2431
241213	奇岩村莊傳送符	teleport.SOR_UserSet true	5118
241214	魔法娃娃：火焰之子箱子	0	2473
70170	角色素質卡	Pc_Informaion	5390
47103	測速石(攻)	0	1936
47104	測速石(走)	0	545
47105	二十刀	0	545
47106	一百刀	0	545
47107	移動NPC魔杖	wand.Npc_MoveLoc_Wand	116
47108	刪除NPC魔杖	wand.Npc_Delete_Wand	118
44215	聖誕香蕉蛋糕塊	power.Potion	3782
44216	香蕉蛋糕	power.Potion	5540
44217	聖誕櫻桃蛋糕塊	power.Potion	3810
44218	櫻桃蛋糕	power.Potion	5544
